http://localhost:5000/predict?q=<script>alert(1)</script>,1
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test'%20AND%203658%3D3658%20AND%20'eWUa'%3D'eWUa,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test)%20AND%208365%3D9026%20AND%20(2215%3D2215,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test)%20AND%203658%3D3658%20AND%20(8355%3D8355,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%207072%3D8979,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%203658%3D3658,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%209772%3D8070--%20HnaL,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=test%20AND%203658%3D3658--%20Iyst,ALLOWED,
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=(SELECT%20(CASE%20WHEN%20(2157%3D6253)%20THEN%20'test'%20ELSE%20(SELECT%206253%20UNION%20SELECT%204457)%20END)),BLOCKED,Rule-based detection
2025-07-12 17:49:52,127.0.0.1,http://localhost:5000/search?q=(SELECT%20(CASE%20WHEN%20(7425%3D7425)%20THEN%20'test'%20ELSE%20(SELECT%204973%20UNION%20SELECT%201673)%20END)),BLOCKED,Rule-based detection
2025-07-12 17:49:52,127.0.0.1,"http://localhost:5000/search?q=test')%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))%20AND%20('jCjV'%3D'jCjV",ALLOWED,
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test'%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))%20AND%20'xiEH'%3D'xiEH",ALLOWED,
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test)%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))%20AND%20(5487%3D5487",ALLOWED,
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))",BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test%20AND%20EXTRACTVALUE(1448,CONCAT(0x5c,0x716a627071,(SELECT%20(ELT(1448%3D1448,1))),0x7170767071))--%20RCOd",BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test')%20AND%203041%3DCAST((CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113))||(SELECT%20(CASE%20WHEN%20(3041%3D3041)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113))%20AS%20NUMERIC)%20AND%20('CypR'%3D'CypR,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test'%20AND%203041%3DCAST((CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113))||(SELECT%20(CASE%20WHEN%20(3041%3D3041)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113))%20AS%20NUMERIC)%20AND%20'ILYr'%3D'ILYr,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test)%20AND%203041%3DCAST((CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113))||(SELECT%20(CASE%20WHEN%20(3041%3D3041)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113))%20AS%20NUMERIC)%20AND%20(8448%3D8448,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test%20AND%203041%3DCAST((CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113))||(SELECT%20(CASE%20WHEN%20(3041%3D3041)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113))%20AS%20NUMERIC),BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test%20AND%203041%3DCAST((CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113))||(SELECT%20(CASE%20WHEN%20(3041%3D3041)%20THEN%201%20ELSE%200%20END))::text||(CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113))%20AS%20NUMERIC)--%20Dekt,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test')%20AND%203263%20IN%20(SELECT%20(CHAR(113)%2BCHAR(106)%2BCHAR(98)%2BCHAR(112)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(3263%3D3263)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(112)%2BCHAR(118)%2BCHAR(112)%2BCHAR(113)))%20AND%20('maIY'%3D'maIY,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test'%20AND%203263%20IN%20(SELECT%20(CHAR(113)%2BCHAR(106)%2BCHAR(98)%2BCHAR(112)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(3263%3D3263)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(112)%2BCHAR(118)%2BCHAR(112)%2BCHAR(113)))%20AND%20'Ukzd'%3D'Ukzd,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test)%20AND%203263%20IN%20(SELECT%20(CHAR(113)%2BCHAR(106)%2BCHAR(98)%2BCHAR(112)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(3263%3D3263)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(112)%2BCHAR(118)%2BCHAR(112)%2BCHAR(113)))%20AND%20(6008%3D6008,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test%20AND%203263%20IN%20(SELECT%20(CHAR(113)%2BCHAR(106)%2BCHAR(98)%2BCHAR(112)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(3263%3D3263)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(112)%2BCHAR(118)%2BCHAR(112)%2BCHAR(113))),BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test%20AND%203263%20IN%20(SELECT%20(CHAR(113)%2BCHAR(106)%2BCHAR(98)%2BCHAR(112)%2BCHAR(113)%2B(SELECT%20(CASE%20WHEN%20(3263%3D3263)%20THEN%20CHAR(49)%20ELSE%20CHAR(48)%20END))%2BCHAR(113)%2BCHAR(112)%2BCHAR(118)%2BCHAR(112)%2BCHAR(113)))--%20CkZK,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test')%20AND%201553%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113)||(SELECT%20(CASE%20WHEN%20(1553%3D1553)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113)||CHR(62)))%20FROM%20DUAL)%20AND%20('RYcM'%3D'RYcM,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test'%20AND%201553%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113)||(SELECT%20(CASE%20WHEN%20(1553%3D1553)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113)||CHR(62)))%20FROM%20DUAL)%20AND%20'okeC'%3D'okeC,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test)%20AND%201553%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113)||(SELECT%20(CASE%20WHEN%20(1553%3D1553)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113)||CHR(62)))%20FROM%20DUAL)%20AND%20(5380%3D5380,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test%20AND%201553%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113)||(SELECT%20(CASE%20WHEN%20(1553%3D1553)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113)||CHR(62)))%20FROM%20DUAL),BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test%20AND%201553%3D(SELECT%20UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(106)||CHR(98)||CHR(112)||CHR(113)||(SELECT%20(CASE%20WHEN%20(1553%3D1553)%20THEN%201%20ELSE%200%20END)%20FROM%20DUAL)||CHR(113)||CHR(112)||CHR(118)||CHR(112)||CHR(113)||CHR(62)))%20FROM%20DUAL)--%20FeQV,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=(SELECT%20CONCAT(CONCAT('qjbpq',(CASE%20WHEN%20(6085%3D6085)%20THEN%20'1'%20ELSE%20'0'%20END)),'qpvpq'))",BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test');SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test';SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test);SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test;SELECT%20PG_SLEEP(5)--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test');WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test';WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test);WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,http://localhost:5000/search?q=test;WAITFOR%20DELAY%20'0:0:5'--,BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test');SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(66)||CHR(72)||CHR(70)||CHR(75),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:49:53,127.0.0.1,"http://localhost:5000/search?q=test';SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(66)||CHR(72)||CHR(70)||CHR(75),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test);SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(66)||CHR(72)||CHR(70)||CHR(75),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test;SELECT%20DBMS_PIPE.RECEIVE_MESSAGE(CHR(66)||CHR(72)||CHR(70)||CHR(75),5)%20FROM%20DUAL--",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test')%20AND%20(SELECT%202077%20FROM%20(SELECT(SLEEP(5)))hNmW)%20AND%20('WKjg'%3D'WKjg,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test'%20AND%20(SELECT%202077%20FROM%20(SELECT(SLEEP(5)))hNmW)%20AND%20'laPq'%3D'laPq,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test)%20AND%20(SELECT%202077%20FROM%20(SELECT(SLEEP(5)))hNmW)%20AND%20(1764%3D1764,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test%20AND%20(SELECT%202077%20FROM%20(SELECT(SLEEP(5)))hNmW),BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test%20AND%20(SELECT%202077%20FROM%20(SELECT(SLEEP(5)))hNmW)--%20wVbL,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test')%20AND%202375%3D(SELECT%202375%20FROM%20PG_SLEEP(5))%20AND%20('SFct'%3D'SFct,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test'%20AND%202375%3D(SELECT%202375%20FROM%20PG_SLEEP(5))%20AND%20'rNzW'%3D'rNzW,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test)%20AND%202375%3D(SELECT%202375%20FROM%20PG_SLEEP(5))%20AND%20(1112%3D1112,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test%20AND%202375%3D(SELECT%202375%20FROM%20PG_SLEEP(5)),BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test%20AND%202375%3D(SELECT%202375%20FROM%20PG_SLEEP(5))--%20VUAK,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test')%20WAITFOR%20DELAY%20'0:0:5'%20AND%20('kbXK'%3D'kbXK,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test'%20WAITFOR%20DELAY%20'0:0:5'%20AND%20'QUTF'%3D'QUTF,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test)%20WAITFOR%20DELAY%20'0:0:5'%20AND%20(4214%3D4214,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test%20WAITFOR%20DELAY%20'0:0:5',BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,http://localhost:5000/search?q=test%20WAITFOR%20DELAY%20'0:0:5'--%20MCqM,BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test')%20AND%203431%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(71)||CHR(72)||CHR(72),5)%20AND%20('zoSC'%3D'zoSC",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test'%20AND%203431%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(71)||CHR(72)||CHR(72),5)%20AND%20'nFdu'%3D'nFdu",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test)%20AND%203431%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(71)||CHR(72)||CHR(72),5)%20AND%20(3362%3D3362",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test%20AND%203431%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(71)||CHR(72)||CHR(72),5)",BLOCKED,UBA anomaly detection
2025-07-12 17:49:54,127.0.0.1,"http://localhost:5000/search?q=test%20AND%203431%3DDBMS_PIPE.RECEIVE_MESSAGE(CHR(69)||CHR(71)||CHR(72)||CHR(72),5)--%20XQNh",BLOCKED,UBA anomaly detection
2025-07-12 17:50:15,127.0.0.1,http://localhost:5000/search?q=test')%20ORDER%20BY%201--%20MQUU,BLOCKED,Rule-based detection
2025-07-12 17:50:15,127.0.0.1,http://localhost:5000/search?q=test'%20ORDER%20BY%201--%20XQoq,BLOCKED,Rule-based detection
2025-07-12 17:50:15,127.0.0.1,http://localhost:5000/search?q=test)%20ORDER%20BY%201--%20nycG,ALLOWED,
2025-07-12 17:50:15,127.0.0.1,http://localhost:5000/search?q=test)%20ORDER%20BY%205453--%20MkSK,ALLOWED,
2025-07-12 17:50:16,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201--%20xKtW,ALLOWED,
2025-07-12 17:50:16,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201530--%20xTcg,ALLOWED,
2025-07-12 17:50:16,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%201--%20yiYF,ALLOWED,
2025-07-12 17:50:16,127.0.0.1,http://localhost:5000/search?q=test%20ORDER%20BY%204052--%20gKNa,ALLOWED,
2025-07-12 22:21:03,127.0.0.1,http://localhost:5000/comment?text=<script>alert(1)</script>,BLOCKED,Rule-based detection
2025-07-12 22:23:14,127.0.0.1,"http://localhost:5000/?search=UNION%20SELECT%20null,%20username,%20password%20FROM%20users",BLOCKED,Rule-based detection
2025-07-12 22:27:18,127.0.0.1,http://localhost:5000/,ALLOWED,
2025-07-12 22:30:57,127.0.0.1,http://localhost:5000/search?q=test,ALLOWED,
2025-07-12 22:43:12,127.0.0.1,http://localhost:5000/,ALLOWED,
2025-07-12 22:47:10,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:47:35,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:47:35,127.0.0.1,http://localhost:5000/sitemap.xml,ALLOWED,
2025-07-12 22:47:35,127.0.0.1,http://localhost:5000/robots.txt,ALLOWED,
2025-07-12 22:48:24,127.0.0.1,http://localhost:5000/1761877765707004995,ALLOWED,
2025-07-12 22:48:45,127.0.0.1,http://localhost:5000/WEB-INF/web.xml,ALLOWED,
2025-07-12 22:48:46,127.0.0.1,http://localhost:5000/WEB-INF/applicationContext.xml,ALLOWED,
2025-07-12 22:49:06,127.0.0.1,http://localhost:5000/search?-s,ALLOWED,
2025-07-12 22:49:14,127.0.0.1,http://localhost:5000/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,ALLOWED,
2025-07-12 22:49:28,127.0.0.1,http://localhost:5000/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,ALLOWED,
2025-07-12 22:49:35,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:50:33,127.0.0.1,http://localhost:5000/search?class.module.classLoader.DefaultAssertionStatus=nonsense,ALLOWED,
2025-07-12 22:50:37,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:50:51,127.0.0.1,http://169.254.169.254/latest/meta-data/,ALLOWED,
2025-07-12 22:50:51,127.0.0.1,http://aws.zaproxy.org/latest/meta-data/,ALLOWED,
2025-07-12 22:50:54,127.0.0.1,http://169.254.169.254/computeMetadata/v1/,ALLOWED,
2025-07-12 22:50:55,127.0.0.1,http://metadata.google.internal/computeMetadata/v1/,ALLOWED,
2025-07-12 22:50:56,127.0.0.1,http://169.254.169.254/opc/v1/instance/,ALLOWED,
2025-07-12 22:50:57,127.0.0.1,http://metadata.oraclecloud.com/opc/v1/instance/,ALLOWED,
2025-07-12 22:50:57,127.0.0.1,http://100.100.100.200/latest/meta-data/,ALLOWED,
2025-07-12 22:51:00,127.0.0.1,http://alibaba.zaproxy.org/latest/meta-data/,ALLOWED,
2025-07-12 22:51:01,127.0.0.1,http://169.254.169.254/metadata/instance,ALLOWED,
2025-07-12 22:51:08,127.0.0.1,http://localhost:5000/search/,ALLOWED,
2025-07-12 22:51:16,127.0.0.1,http://localhost:5000/elmah.axd,ALLOWED,
2025-07-12 22:51:17,127.0.0.1,http://localhost:5000/trace.axd,ALLOWED,
2025-07-12 22:51:18,127.0.0.1,http://localhost:5000/.htaccess,ALLOWED,
2025-07-12 22:51:24,127.0.0.1,http://localhost:5000/.env,ALLOWED,
2025-07-12 22:51:46,127.0.0.1,http://localhost:5000/lfm.php,ALLOWED,
2025-07-12 22:51:46,127.0.0.1,http://localhost:5000/.idea/WebServers.xml,ALLOWED,
2025-07-12 22:51:48,127.0.0.1,http://localhost:5000/config/databases.yml,ALLOWED,
2025-07-12 22:51:48,127.0.0.1,http://localhost:5000/actuator/health,ALLOWED,
2025-07-12 22:51:51,127.0.0.1,http://localhost:5000/config/database.yml,ALLOWED,
2025-07-12 22:51:51,127.0.0.1,http://localhost:5000/actuator/health,ALLOWED,
2025-07-12 22:51:51,127.0.0.1,http://localhost:5000/.git/config,ALLOWED,
2025-07-12 22:51:52,127.0.0.1,http://localhost:5000/.svn/entries,ALLOWED,
2025-07-12 22:51:53,127.0.0.1,http://localhost:5000/.svn/wc.db,ALLOWED,
2025-07-12 22:51:54,127.0.0.1,http://localhost:5000/CVS/root,ALLOWED,
2025-07-12 22:51:54,127.0.0.1,http://localhost:5000/server-status,ALLOWED,
2025-07-12 22:51:54,127.0.0.1,http://localhost:5000/core,ALLOWED,
2025-07-12 22:51:54,127.0.0.1,http://localhost:5000/sftp-config.json,ALLOWED,
2025-07-12 22:51:55,127.0.0.1,http://localhost:5000/WS_FTP.ini,ALLOWED,
2025-07-12 22:51:55,127.0.0.1,http://localhost:5000/ws_ftp.ini,ALLOWED,
2025-07-12 22:51:55,127.0.0.1,http://localhost:5000/WS_FTP.INI,ALLOWED,
2025-07-12 22:51:55,127.0.0.1,http://localhost:5000/filezilla.xml,ALLOWED,
2025-07-12 22:51:56,127.0.0.1,http://localhost:5000/sitemanager.xml,ALLOWED,
2025-07-12 22:51:58,127.0.0.1,http://localhost:5000/FileZilla.xml,ALLOWED,
2025-07-12 22:52:01,127.0.0.1,http://localhost:5000/winscp.ini,ALLOWED,
2025-07-12 22:52:01,127.0.0.1,http://localhost:5000/WinSCP.ini,ALLOWED,
2025-07-12 22:52:01,127.0.0.1,http://localhost:5000/.DS_Store,ALLOWED,
2025-07-12 22:52:02,127.0.0.1,http://localhost:5000/.php_cs.cache,ALLOWED,
2025-07-12 22:52:02,127.0.0.1,http://localhost:5000/DEADJOE,ALLOWED,
2025-07-12 22:52:02,127.0.0.1,http://localhost:5000/sites/default/private/files/backup_migrate/scheduled/test.txt,ALLOWED,
2025-07-12 22:52:03,127.0.0.1,http://localhost:5000/app/etc/local.xml,ALLOWED,
2025-07-12 22:52:03,127.0.0.1,http://localhost:5000/server.key,ALLOWED,
2025-07-12 22:52:06,127.0.0.1,http://localhost:5000/privatekey.key,ALLOWED,
2025-07-12 22:52:07,127.0.0.1,http://localhost:5000/myserver.key,ALLOWED,
2025-07-12 22:52:08,127.0.0.1,http://localhost:5000/key.pem,ALLOWED,
2025-07-12 22:52:09,127.0.0.1,http://localhost:5000/id_rsa,ALLOWED,
2025-07-12 22:52:09,127.0.0.1,http://localhost:5000/id_dsa,ALLOWED,
2025-07-12 22:52:10,127.0.0.1,http://localhost:5000/.ssh/id_rsa,ALLOWED,
2025-07-12 22:52:11,127.0.0.1,http://localhost:5000/.ssh/id_dsa,ALLOWED,
2025-07-12 22:52:11,127.0.0.1,http://localhost:5000/adminer.php,ALLOWED,
2025-07-12 22:52:15,127.0.0.1,http://localhost:5000/vb_test.php,ALLOWED,
2025-07-12 22:52:16,127.0.0.1,http://localhost:5000/CHANGELOG.txt,ALLOWED,
