http://localhost:5000/predict?q=<script>alert(1)</script>,1
2025-07-12 22:52:18,127.0.0.1,http://localhost:5000/sites/default/files/.ht.sqlite,ALLOWED,
2025-07-12 22:52:20,127.0.0.1,http://localhost:5000/composer.json,ALLOWED,
2025-07-12 22:52:22,127.0.0.1,http://localhost:5000/composer.lock,ALLOWED,
2025-07-12 22:52:24,127.0.0.1,http://localhost:5000/vim_settings.xml,ALLOWED,
2025-07-12 22:52:24,127.0.0.1,http://localhost:5000/server-info,ALLOWED,
2025-07-12 22:52:25,127.0.0.1,http://localhost:5000/phpinfo.php,ALLOWED,
2025-07-12 22:52:26,127.0.0.1,http://localhost:5000/info.php,ALLOWED,
2025-07-12 22:52:26,127.0.0.1,http://localhost:5000/i.php,ALLOWED,
2025-07-12 22:52:27,127.0.0.1,http://localhost:5000/test.php,ALLOWED,
2025-07-12 22:52:27,127.0.0.1,http://localhost:5000/_wpeprivate/config.json,ALLOWED,
2025-07-12 22:52:27,127.0.0.1,http://localhost:5000/_framework/blazor.boot.json,ALLOWED,
2025-07-12 22:52:27,127.0.0.1,http://localhost:5000/.hg,ALLOWED,
2025-07-12 22:52:27,127.0.0.1,http://localhost:5000/.bzr,ALLOWED,
2025-07-12 22:52:27,127.0.0.1,http://localhost:5000/._darcs,ALLOWED,
2025-07-12 22:52:28,127.0.0.1,http://localhost:5000/BitKeeper,ALLOWED,
2025-07-12 22:52:28,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:52:29,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:52:29,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:52:29,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:52:29,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:52:30,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-12 22:52:30,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-12 22:52:31,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-12 22:52:31,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-12 22:52:31,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-12 22:52:32,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-12 22:52:32,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:30,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:23:30,127.0.0.1,http://localhost:5000/robots.txt,ALLOWED,
2025-07-13 08:23:30,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:23:31,127.0.0.1,http://localhost:5000/sitemap.xml,ALLOWED,
2025-07-13 08:23:36,127.0.0.1,http://localhost:5000/6844353642833472416,ALLOWED,
2025-07-13 08:23:36,127.0.0.1,http://localhost:5000/WEB-INF/web.xml,ALLOWED,
2025-07-13 08:23:36,127.0.0.1,http://localhost:5000/WEB-INF/applicationContext.xml,ALLOWED,
2025-07-13 08:23:37,127.0.0.1,http://localhost:5000/search?-s,ALLOWED,
2025-07-13 08:23:37,127.0.0.1,http://localhost:5000/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,ALLOWED,
2025-07-13 08:23:37,127.0.0.1,http://localhost:5000/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,ALLOWED,
2025-07-13 08:23:37,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:23:38,127.0.0.1,http://localhost:5000/search?class.module.classLoader.DefaultAssertionStatus=nonsense,ALLOWED,
2025-07-13 08:23:38,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:23:38,127.0.0.1,http://169.254.169.254/latest/meta-data/,ALLOWED,
2025-07-13 08:23:38,127.0.0.1,http://aws.zaproxy.org/latest/meta-data/,ALLOWED,
2025-07-13 08:23:38,127.0.0.1,http://169.254.169.254/computeMetadata/v1/,ALLOWED,
2025-07-13 08:23:38,127.0.0.1,http://metadata.google.internal/computeMetadata/v1/,ALLOWED,
2025-07-13 08:23:39,127.0.0.1,http://169.254.169.254/opc/v1/instance/,ALLOWED,
2025-07-13 08:23:39,127.0.0.1,http://metadata.oraclecloud.com/opc/v1/instance/,ALLOWED,
2025-07-13 08:23:39,127.0.0.1,http://100.100.100.200/latest/meta-data/,ALLOWED,
2025-07-13 08:23:39,127.0.0.1,http://alibaba.zaproxy.org/latest/meta-data/,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://169.254.169.254/metadata/instance,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/search/,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/elmah.axd,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/trace.axd,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/.htaccess,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/.env,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/lfm.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/actuator/health,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/actuator/health,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/.idea/WebServers.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/config/databases.yml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/config/database.yml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/.git/config,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/.svn/entries,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/.svn/wc.db,BLOCKED,UBA anomaly detection
2025-07-13 08:23:39,127.0.0.1,http://localhost:5000/CVS/root,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/server-status,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/core,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/sftp-config.json,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/WS_FTP.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/ws_ftp.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/WS_FTP.INI,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/filezilla.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/sitemanager.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/FileZilla.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/winscp.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/WinSCP.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/.DS_Store,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/.php_cs.cache,BLOCKED,UBA anomaly detection
2025-07-13 08:23:40,127.0.0.1,http://localhost:5000/DEADJOE,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/sites/default/private/files/backup_migrate/scheduled/test.txt,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/app/etc/local.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/server.key,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/privatekey.key,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/myserver.key,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/key.pem,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/id_rsa,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/id_dsa,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/.ssh/id_rsa,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/.ssh/id_dsa,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/adminer.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/vb_test.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/CHANGELOG.txt,BLOCKED,UBA anomaly detection
2025-07-13 08:23:41,127.0.0.1,http://localhost:5000/sites/default/files/.ht.sqlite,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/composer.json,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/composer.lock,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/vim_settings.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/server-info,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/phpinfo.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/info.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/i.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/test.php,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/_wpeprivate/config.json,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/_framework/blazor.boot.json,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/.hg,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/.bzr,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/._darcs,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/BitKeeper,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:42,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:43,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:43,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:43,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:43,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:43,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:23:43,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:29:25,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:29:32,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:30:58,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:30:58,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:30:58,127.0.0.1,http://localhost:5000/sitemap.xml,ALLOWED,
2025-07-13 08:30:58,127.0.0.1,http://localhost:5000/robots.txt,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/1331918275685625484,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/WEB-INF/web.xml,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/WEB-INF/applicationContext.xml,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/search?-s,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/search?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,ALLOWED,
2025-07-13 08:31:06,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:31:08,127.0.0.1,http://localhost:5000/search?class.module.classLoader.DefaultAssertionStatus=nonsense,ALLOWED,
2025-07-13 08:31:08,127.0.0.1,http://localhost:5000/search,ALLOWED,
2025-07-13 08:31:08,127.0.0.1,http://169.254.169.254/latest/meta-data/,ALLOWED,
2025-07-13 08:31:08,127.0.0.1,http://aws.zaproxy.org/latest/meta-data/,ALLOWED,
2025-07-13 08:31:08,127.0.0.1,http://169.254.169.254/computeMetadata/v1/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://metadata.google.internal/computeMetadata/v1/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://169.254.169.254/opc/v1/instance/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://metadata.oraclecloud.com/opc/v1/instance/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://100.100.100.200/latest/meta-data/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://alibaba.zaproxy.org/latest/meta-data/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://169.254.169.254/metadata/instance,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/search/,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/elmah.axd,ALLOWED,
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/trace.axd,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/.htaccess,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/.env,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/lfm.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/actuator/health,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/.idea/WebServers.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/actuator/health,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/config/databases.yml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/config/database.yml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/.git/config,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/.svn/entries,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/.svn/wc.db,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/CVS/root,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/server-status,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/core,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/sftp-config.json,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/WS_FTP.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/ws_ftp.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/WS_FTP.INI,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/filezilla.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/sitemanager.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/FileZilla.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/winscp.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:31:09,127.0.0.1,http://localhost:5000/WinSCP.ini,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/.DS_Store,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/.php_cs.cache,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/DEADJOE,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/sites/default/private/files/backup_migrate/scheduled/test.txt,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/app/etc/local.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/server.key,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/privatekey.key,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/myserver.key,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/key.pem,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/id_rsa,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/id_dsa,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/.ssh/id_rsa,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/.ssh/id_dsa,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/adminer.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/vb_test.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/CHANGELOG.txt,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/sites/default/files/.ht.sqlite,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/composer.json,BLOCKED,UBA anomaly detection
2025-07-13 08:31:10,127.0.0.1,http://localhost:5000/composer.lock,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/vim_settings.xml,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/server-info,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/phpinfo.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/info.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/i.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/test.php,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/_wpeprivate/config.json,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/_framework/blazor.boot.json,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/.hg,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/.bzr,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/._darcs,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/BitKeeper,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:11,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:12,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:12,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:12,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:12,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:12,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
2025-07-13 08:31:12,127.0.0.1,http://localhost:5000/search,BLOCKED,UBA anomaly detection
